# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 235         4.781       52.928      1.20        De Kooy Airport
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# FX        : Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak / Maximum wind gust (in 0.1 m/s) during the hourly division
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# T10N      : Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur / Minimum temperature (in 0.1 degrees Celsius) at 0.1 m in the preceding 6-hour period
# TD        : Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Dew point temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# SQ        : Duur van de zonneschijn (in 0.1 uren) per uurvak; berekend uit globale straling  (-1 for <0.05 uur) / Sunshine duration (in 0.1 hour) during the hourly division; calculated from global radiation (-1 for <0.05 hour)
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# P         : Luchtdruk (in 0.1 hPa) herleid naar zeeniveau; tijdens de waarneming / Air pressure (in 0.1 hPa) reduced to mean sea level; at the time of observation
# VV        : Horizontaal zicht tijdens de waarneming (0=minder dan 100m; 1=100-200m; 2=200-300m;...; 49=4900-5000m; 50=5-6km; 56=6-7km; 57=7-8km; ...; 79=29-30km; 80=30-35km; 81=35-40km;...; 89=meer dan 70km) / Horizontal visibility at the time of observation (0=less than 100m; 1=100-200m; 2=200-300m;...; 49=4900-5000m; 50=5-6km; 56=6-7km; 57=7-8km; ...; 79=29-30km; 80=30-35km; 81=35-40km;...; 89=more than 70km)
# N         : Bewolking (bedekkingsgraad van de bovenlucht in achtsten); tijdens de waarneming (9=bovenlucht onzichtbaar) / Cloud cover (in octants); at the time of observation (9=sky invisible)
# U         : Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming / Relative atmospheric humidity (in percents) at 1.50 m at the time of observation
# WW        : Weercode (00-99); visueel(WW) of automatisch(WaWa) waargenomen; voor het actuele weer of het weer in het afgelopen uur. Zie http://bibliotheek.knmi.nl/scholierenpdf/weercodes_Nederland / Present weather code (00-99); description for the hourly division.
# IX        : Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen; 2;3=bemand en weggelaten (geen belangrijk weersverschijnsel; geen gegevens); 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen); 5;6=automatisch en weggelaten (geen belangrijk weersverschijnsel; geen gegevens); 7=automatisch gebruikmakend van code uit automatische waarnemingen) / Indicator present weather code (1=manned and recorded (using code from visual observations); 2;3=manned and omitted (no significant weather phenomenon to report; not available); 4=automatically recorded (using code from visual observations); 5;6=automatically omitted (no significant weather phenomenon to report; not available); 7=automatically set (using code from automated observations)
# M         : Mist 0=niet voorgekomen; 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Fog 0=no occurrence; 1=occurred during the preceding hour and/or at the time of observation
# R         : Regen 0=niet voorgekomen; 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Rainfall 0=no occurrence; 1=occurred during the preceding hour and/or at the time of observation
# S         : Sneeuw 0=niet voorgekomen; 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Snow 0=no occurrence; 1=occurred during the preceding hour and/or at the time of observation
# O         : Onweer 0=niet voorgekomen; 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Thunder  0=no occurrence; 1=occurred during the preceding hour and/or at the time of observation
# Y         : IJsvorming 0=niet voorgekomen; 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming / Ice formation 0=no occurrence; 1=occurred during the preceding hour and/or at the time of observation
# STN,YYYYMMDD,HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
  235,20240101,    1,  220,   80,   90,  150,   67,     ,   51,    0,    0,    5,   14, 9930,   50,    7,   89,     ,     ,    0,    1,    0,    0,    0
  235,20240101,    2,  230,   60,   70,  130,   87,     ,   61,    0,    0,    8,    9, 9928,   66,    7,   83,     ,     ,    0,    1,    0,    0,    0
  235,20240101,    3,  240,   90,  100,  150,   87,     ,   60,    0,    0,    2,    2, 9932,   67,    8,   83,     ,     ,    0,    1,    0,    0,    0
  235,20240101,    4,  240,   90,   90,  140,   87,     ,   61,    0,    0,    7,   13, 9935,   66,    8,   84,     ,     ,    0,    1,    0,    0,    0
  235,20240101,    5,  240,  100,  100,  140,   90,     ,   59,    0,    0,    0,    0, 9939,   65,    8,   80,     ,     ,    0,    0,    0,    0,    0
  235,20240101,    6,  250,  110,  110,  170,   85,   62,   58,    0,    0,    5,    2, 9945,   60,    8,   82,     ,     ,    0,    1,    0,    0,    0
  235,20240101,    7,  250,  110,  100,  180,   87,     ,   56,    0,    0,    7,    9, 9957,   65,    7,   80,     ,     ,    0,    1,    0,    0,    0
  235,20240101,    8,  250,  120,  130,  180,   88,     ,   50,    0,    0,    1,    2, 9968,   70,    8,   77,     ,     ,    0,    1,    0,    0,    0
  235,20240101,    9,  260,  120,  120,  180,   88,     ,   45,    0,    5,    0,    0, 9977,   71,    8,   74,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   10,  250,  120,  120,  170,   88,     ,   49,    0,   16,    0,    0, 9987,   74,    8,   76,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   11,  250,  110,  120,  170,   88,     ,   46,    0,   19,    0,    0, 9994,   73,    8,   75,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   12,  250,  110,  110,  170,   87,   66,   47,    0,   27,    0,    0,10003,   71,    8,   76,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   13,  260,  110,  100,  160,   86,     ,   46,    0,   32,    0,    0,10007,   71,    8,   75,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   14,  250,  100,  100,  160,   85,     ,   44,    0,   22,    0,    0,10014,   71,    7,   75,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   15,  260,  100,   90,  150,   83,     ,   44,    7,   17,    0,    0,10020,   68,    7,   76,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   16,  260,   90,   90,  130,   81,     ,   39,    0,    2,    0,    0,10024,   71,    6,   74,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   17,  250,   80,   80,  120,   80,     ,   36,    0,    0,    0,    0,10027,   72,    3,   73,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   18,  240,   70,   70,  110,   77,   63,   34,    0,    0,    0,    0,10029,   69,    8,   74,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   19,  230,   60,   40,   90,   73,     ,   37,    0,    0,    0,    0,10027,   67,    8,   78,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   20,  210,   40,   40,   70,   67,     ,   31,    0,    0,    0,    0,10022,   70,    8,   77,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   21,  180,   40,   50,   70,   74,     ,   53,    0,    0,    0,    0,10018,   67,    8,   86,     ,     ,    0,    0,    0,    0,    0
  235,20240101,   22,  180,   70,   60,  100,   70,     ,   45,    0,    0,    0,   -1,10007,   70,    4,   84,     ,     ,    0,    1,    0,    0,    0
  235,20240101,   23,  180,   60,   60,   90,   66,     ,   44,    0,    0,    2,    1, 9994,   70,    8,   86,     ,     ,    0,    1,    0,    0,    0
  235,20240101,   24,  150,   60,   70,   90,   65,   46,   53,    0,    0,   10,    5, 9975,   62,    8,   91,     ,     ,    0,    1,    0,    0,    0
  235,20240102,    1,  150,   70,   70,  110,   68,     ,   58,    0,    0,   10,    9, 9952,   65,    8,   93,     ,     ,    0,    1,    0,    0,    0
  235,20240102,    2,  150,   70,   70,  110,   71,     ,   60,    0,    0,   10,   12, 9927,   65,    8,   92,     ,     ,    0,    1,    0,    0,    0
  235,20240102,    3,  150,   80,   80,  120,   72,     ,   61,    0,    0,   10,   30, 9906,   59,    8,   93,     ,     ,    0,    1,    0,    0,    0
  235,20240102,    4,  150,   70,   70,  120,   72,     ,   65,    0,    0,   10,   37, 9888,   41,    8,   94,     ,     ,    0,    1,    0,    0,    0
  235,20240102,    5,  170,   80,   80,  150,   79,     ,   72,    0,    0,   10,   14, 9875,   56,    8,   95,     ,     ,    0,    1,    0,    0,    0
  235,20240102,    6,  240,   80,   90,  150,  107,   61,   96,    0,    0,    3,    4, 9876,   56,    8,   92,     ,     ,    0,    1,    0,    0,    0
  235,20240102,    7,  240,   90,   90,  150,  104,     ,   89,    0,    0,    0,    0, 9884,   64,    8,   90,     ,     ,    0,    0,    0,    0,    0
  235,20240102,    8,  230,   80,   90,  120,  106,     ,   90,    0,    0,    0,    0, 9895,   63,    8,   90,     ,     ,    0,    0,    0,    0,    0
  235,20240102,    9,  230,   80,   80,  120,  105,     ,   86,    0,    7,    0,    0, 9893,   62,    8,   88,     ,     ,    0,    0,    0,    0,    0
  235,20240102,   10,  230,   80,   70,  110,  107,     ,   86,    7,   30,    0,    0, 9895,   63,    8,   87,     ,     ,    0,    0,    0,    0,    0
  235,20240102,   11,  210,   60,   70,   90,  107,     ,   90,    0,   35,    0,    0, 9889,   60,    8,   89,     ,     ,    0,    0,    0,    0,    0
  235,20240102,   12,  210,   70,   70,  100,  107,   94,   95,    0,   14,    0,    0, 9880,   57,    8,   92,     ,     ,    0,    0,    0,    0,    0
  235,20240102,   13,  200,   60,   60,   90,  108,     ,   99,    0,   11,    3,    1, 9863,   58,    8,   94,     ,     ,    0,    1,    0,    0,    0
  235,20240102,   14,  160,   40,   30,   90,  109,     ,  103,    0,    5,   10,   15, 9850,   60,    8,   95,     ,     ,    0,    1,    0,    0,    0
  235,20240102,   15,  140,   50,   60,   80,  107,     ,  100,    0,    4,   10,   25, 9827,   57,    8,   94,     ,     ,    0,    1,    0,    0,    0
